ages,gender,religion,role,agr_bhv,rel_fnt,hst_twd_for,lvl_rct_act,crt_agr_lvl,rel_agr,is_current_threat,prob_threat
36,1,1,2,0.798633658,0.652648737,0.076030269,0.318709504,0.773946205,0.713473945,0,0.250395538
42,1,0,0,0.411767807,0.156740642,0.535613118,0.837829654,0.362833468,0.088345619,0,0.350647529
33,0,0,0,0.285517711,0.661336434,0.697142887,0.06292975,0.431079775,0.258467837,0,0.187819617
32,0,0,2,0.151223756,0.478116882,0.280587338,0.685404497,0.372625407,0.09897035,0,0.321183348
40,0,0,0,0.347511789,0.73317976,0.321096369,0.243939003,0.215671394,0.348763491,0,0.192632637
38,0,0,0,0.652724597,0.556000911,0.45793348,0.302088796,0.383902903,0.49677129,0,0.205974924
41,0,0,2,0.057947174,0.395832138,0.580063662,0.346516242,0.157407372,0.031397446,0,0.2755749
31,0,0,1,0.020940312,0.638317973,0.605748919,0.225141348,0.036977024,0.018296635,0,0.431010097
38,0,1,0,0.005131017,0.69819018,0.147236716,0.04748462,0.691340893,0.004903748,0,0.271238554
34,0,0,1,0.55196509,0.280888891,0.355179314,0.382454252,0.433212875,0.212225312,0,0.447977389
28,0,0,0,0.870342214,0.594050514,0.277749263,0.393729327,0.331197107,0.707724826,0,0.229026254
39,0,0,0,0.075224684,0.487915129,0.499751351,0.889573854,0.957227074,0.050240698,1,0.751966501
37,1,0,0,0.148458473,0.861883672,0.430722848,0.24417064,0.105979237,0.175147785,0,0.17605869
40,0,0,3,0.037886639,0.535249916,0.740376251,0.529274811,0.05090578,0.027758353,0,0.171660642
33,0,0,0,0.318484856,0.549942623,0.044707755,0.502520349,0.673086483,0.239749204,0,0.664734787
33,0,0,2,0.170606346,0.701834347,0.150316368,0.612911927,0.734129624,0.163900699,0,0.524737393
35,0,0,0,0.024695899,0.517099282,0.045326892,0.408652751,0.509576186,0.017480336,0,0.105767409
39,0,0,0,0.273204054,0.468642842,0.212556132,0.633640135,0.125654872,0.175258921,0,0.068880961
40,0,0,0,0.082308963,0.376687701,0.212988159,0.32526326,0.855524155,0.042440411,0,0.022225964
41,0,0,0,0.539484599,0.316846894,0.108767988,0.764407955,0.411176427,0.233980417,0,0.563122519
34,0,0,0,0.454168159,0.179620359,0.189225724,0.761341459,0.441464161,0.111666589,0,0.476441923
40,1,0,0,0.362803093,0.364829171,0.353478665,0.564470876,0.407277108,0.181180537,0,0.142605558
39,1,0,0,0.314345733,0.612718392,0.025046524,0.276041267,0.978035867,0.263644972,0,0.306094623
27,0,0,0,0.227838937,0.460585128,0.232515383,0.448462542,0.025717299,0.143644454,0,0.298848984
37,0,0,0,0.540115904,0.525023153,0.905449871,0.388831309,0.204789817,0.388165048,0,0.377598859
31,0,0,0,0.373118706,0.610729674,0.020528639,0.374824444,0.730949482,0.31192275,0,0.883262478
42,0,1,0,0.044001995,0.619775472,0.451854606,0.043934022,0.255296522,0.03732998,0,0.345986239
41,0,1,2,0.18822145,0.579198141,0.219994235,0.077137968,0.633202739,0.149226956,0,0.945813226
35,0,0,3,0.511707322,0.53331923,0.151123853,0.058356121,0.417309874,0.373559582,0,0.406906088
28,0,1,0,0.318012874,0.599292622,0.615769082,0.64531567,0.439133499,0.260876308,0,0.045256173
39,0,0,0,0.511281632,0.434037827,0.108984178,0.403115887,0.563647742,0.303765731,0,0.263542293
37,0,0,2,0.388371995,0.349658788,0.616770573,0.190987363,0.799162753,0.185884578,0,0.276041855
41,0,0,0,0.175041816,0.326543564,0.519138587,0.537706872,0.843815597,0.078240919,0,0.086147492
46,0,0,1,0.348653236,0.574769809,0.348189757,0.238124807,0.908531702,0.274308114,1,0.864973769
34,0,0,1,0.819956263,0.538634567,0.659391845,0.660043544,0.507562539,0.604555136,0,0.523614048
43,0,0,0,0.473730739,0.582919043,0.032003682,0.555980123,0.302000349,0.377999143,0,0.49064833
41,0,0,2,0.235502961,0.390799748,0.003735649,0.356021033,0.382446941,0.125980014,0,0.425551448
36,0,0,2,0.067545714,0.756836246,0.049837986,0.17258938,0.713174592,0.06997626,0,0.246241534
37,0,0,2,0.660025463,0.421777789,0.30257996,0.288346542,0.708205579,0.38106179,0,0.045655304
34,0,0,2,0.685282128,0.72784011,0.480524893,0.140180682,0.343178934,0.68274165,0,0.13177603
36,0,1,0,0.499808536,0.618364273,0.199271903,0.144903999,0.684865424,0.423057175,0,0.378668752
35,0,1,2,0.41139375,0.756427298,0.501654945,0.095500503,0.347968157,0.425966935,0,0.40912342
33,0,0,2,0.160434827,0.66395904,0.568150257,0.869374981,0.357948792,0.14581122,0,0.823007178
33,0,0,0,0.209362607,0.46080124,0.387417864,0.539592514,0.282649985,0.13205771,0,0.321564075
30,0,0,1,0.250786044,0.859931884,0.057986414,0.477387621,0.267661774,0.295201407,0,0.217895818
31,0,0,1,0.550821711,0.701750843,0.256972144,0.230765762,0.416957357,0.529108817,0,0.358033498
41,0,0,0,0.33594175,0.718400587,0.099455895,0.227209481,0.217643273,0.330355594,0,0.044521729
44,0,1,1,0.494960333,0.512298984,0.365643213,0.313291592,0.438961251,0.347092233,0,0.589532555
35,0,0,0,0.173319932,0.580240975,0.674669023,0.501779798,0.51036111,0.137660046,0,0.451662997
34,0,1,0,0.470709158,0.435496452,0.111685918,0.05538783,0.471008395,0.280600394,0,0.528044378
33,0,0,3,0.362680512,0.423058562,0.472111479,0.63023678,0.062029455,0.210027283,0,0.657361268
39,0,0,3,0.650997624,0.565381906,0.128777002,0.035447287,0.372106154,0.503816417,0,0.394954254
31,0,0,0,0.305030562,0.353678714,0.37382406,0.707258453,0.485274486,0.147673743,0,0.081788445
34,1,1,2,0.210073351,0.312212642,0.247522651,0.176189298,0.501238055,0.089778522,0,0.117427321
35,0,0,1,0.130628445,0.47567243,0.633250657,0.601633424,0.557263887,0.085054392,0,0.747093072
27,0,0,1,0.167091241,0.677864602,0.501087316,0.124646709,0.697366062,0.155041388,0,0.349337339
30,0,0,2,0.180538729,0.312539409,0.898830156,0.041099491,0.86382035,0.077237138,0,0.158696128
37,0,0,3,0.149218435,0.323852263,0.020876681,0.746285567,0.700885229,0.066148565,0,0.228711333
34,0,0,0,0.344978191,0.688831913,0.28214296,0.189237603,0.45611751,0.32527891,0,0.048117399
37,0,0,2,0.409873262,0.582817581,0.411649501,0.700304779,0.563680629,0.326989072,0,0.011634064
37,0,0,1,0.386260744,0.465275643,0.351447082,0.054391907,0.276983473,0.246003846,0,0.061576266
34,0,0,0,0.498569412,0.58887882,0.305122648,0.414957533,0.880386453,0.401885717,0,0.328683778
33,0,0,2,0.628547743,0.666424613,0.604409042,0.133690706,0.765899133,0.57337705,0,0.078611435
38,0,0,0,0.175925034,0.571509352,0.519419135,0.536812181,0.781729821,0.137626477,0,0.059521772
42,0,1,1,0.039517829,0.351200775,0.72479928,0.359756917,0.741153424,0.018997636,0,0.186214646
42,0,0,1,0.402005123,0.482581703,0.240168187,0.196242326,0.776261862,0.265554366,0,0.264439999
45,0,0,0,0.114436957,0.636572057,0.508168854,0.643985705,0.318047709,0.099716007,0,0.109108457
35,0,0,1,0.28484314,0.61617167,0.326644044,0.474064822,0.19489392,0.24024729,0,0.422167861
36,0,0,1,0.489032341,0.498455389,0.688596042,0.316953271,0.511056222,0.333668249,0,0.426219234
49,0,1,1,0.36711369,0.755557886,0.209796006,0.799415905,0.287977225,0.379681406,1,0.908244525
29,0,0,0,0.371925968,0.461375015,0.657312978,0.209218157,0.663680118,0.234888406,0,0.363887849
33,0,0,1,0.856081499,0.408196907,0.52232855,0.322299626,0.131602893,0.47833904,0,0.38759038
33,0,1,0,0.397987805,0.457350126,0.390534412,0.814064902,0.88313876,0.249154981,1,0.833222042
39,1,0,2,0.159794164,0.472413929,0.679731332,0.018395754,0.23126497,0.103331948,0,0.180115585
34,0,0,0,0.095714502,0.411663404,0.189089207,0.008718937,0.885755143,0.053935041,0,0.166461128
36,0,0,0,0.104192775,0.209989117,0.368748727,0.074349022,0.210221551,0.029949212,0,0.209965416
39,0,0,2,0.741421281,0.456543791,0.204164417,0.113281406,0.8114556,0.463338614,0,0.189351607
36,0,0,2,0.088068452,0.69802897,0.642445948,0.092254236,0.295792688,0.084148198,0,0.397281592
42,0,0,0,0.424050502,0.696941077,0.771173703,0.473877108,0.011646918,0.404542962,0,0.314106348
39,0,0,2,0.35367625,0.525911151,0.145578794,0.221836702,0.540954211,0.25460638,0,0.051619588
42,0,0,2,0.21601272,0.477361177,0.461456618,0.573172159,0.364963761,0.141148877,0,0.437286653
31,0,0,1,0.299091355,0.574580186,0.579882515,0.15687994,0.732708607,0.235236935,0,0.316385173
42,0,0,2,0.216759864,0.426424818,0.544822105,0.392703725,0.523403022,0.126523836,0,0.266386932
38,0,0,1,0.247804338,0.409419847,0.226625037,0.396448365,0.732450853,0.138876513,0,0.332465422
36,0,0,0,0.018400048,0.616381161,0.17439606,0.831154697,0.020035207,0.015524561,0,0.195569132
33,0,0,0,0.273436468,0.222567283,0.194794447,0.257890286,0.370311947,0.083304558,0,0.182810825
37,0,0,1,0.528130241,0.574519916,0.092673966,0.293933493,0.874429984,0.415333661,0,0.093300261
43,1,0,2,0.226119886,0.417788006,0.626015097,0.187325386,0.71139822,0.129314056,0,0.436754663
34,0,0,1,0.410189552,0.71151183,0.456249467,0.114539788,0.247575335,0.399500867,0,0.38729488
35,1,0,0,0.464376339,0.331748023,0.072298608,0.407496409,0.93719444,0.210877106,0,0.882617978
37,0,0,3,0.863381469,0.609901194,0.386887589,0.897976177,0.655294103,0.720797402,1,0.914217107
42,0,1,2,0.285129468,0.580099163,0.43993459,0.94475771,0.748057091,0.226409867,1,0.862935788
37,0,0,0,0.635068401,0.338154589,0.438609949,0.285375762,0.805215195,0.293959023,0,0.067881705
37,0,0,0,0.418827053,0.417482843,0.4934726,0.648392117,0.431067482,0.239345003,0,0.308568371
29,0,0,0,0.40684205,0.608019272,0.164915437,0.989088738,0.252919939,0.338605638,0,0.203003757
32,1,0,2,0.252643316,0.729231919,0.651059267,0.335709757,0.29713194,0.252188042,0,0.299036669
30,0,0,2,0.516929502,0.330292053,0.242905437,0.124104826,0.372369063,0.233711697,0,0.202068114
33,0,0,2,0.360353708,0.411992731,0.346674956,0.067627083,0.018754811,0.203221455,0,0.192632637
34,0,0,0,0.17624767,0.552796263,0.69554129,0.572513226,0.301231657,0.133364269,0,0.030558132
36,0,1,3,0.192693936,0.304527808,0.073392024,0.448029468,0.454401709,0.080324126,0,0.29685081
39,0,1,0,0.449136721,0.739809161,0.253612183,0.547170218,0.37543418,0.454830181,0,0.231153201
38,0,0,0,0.279385445,0.322062113,0.101845305,0.682467768,0.041275888,0.123167016,0,0.057520977
34,0,0,0,0.533122925,0.517493334,0.65148943,0.764365299,0.393808298,0.377644466,0,0.546437531
29,0,0,0,0.257276389,0.7172994,0.020324601,0.575093398,0.492407321,0.252610504,0,0.500677473
34,0,0,0,0.445409095,0.558111998,0.36142316,0.249931831,0.661161394,0.3402761,0,0.196384707
46,0,0,0,0.571584292,0.555681115,0.397526172,0.314887263,0.675523587,0.434767357,0,0.270412686
42,0,0,1,0.057917317,0.276581684,0.107761018,0.992354133,0.737931033,0.021927184,1,0.817990375
32,0,0,0,0.037069107,0.467327106,0.296192337,0.122207184,0.960185359,0.023712869,0,0.597729419
31,0,0,0,0.685445387,0.671593093,0.383797933,0.116134554,0.334730152,0.630129897,0,0.270398064
34,0,0,0,0.070397126,0.510099678,0.28989113,0.6020442,0.725783851,0.04915424,0,0.375594801
28,0,1,0,0.338551567,0.295890137,0.184782806,0.088918636,0.791095995,0.137121742,0,0.084315781
37,1,0,0,0.136564406,0.693588852,0.022413913,0.636014074,0.732736605,0.129655407,0,0.112964673
29,0,0,2,0.164561875,0.46104314,0.838720444,0.718876477,0.134748791,0.103853658,0,0.323798694
35,0,0,0,0.208357188,0.591886492,0.31015085,0.019878346,0.667178527,0.168809904,0,0.070741894
36,0,0,1,0.699661656,0.644886924,0.821229869,0.076258116,0.424795949,0.617621849,0,0.356207147
25,0,0,0,0.056889099,0.366373567,0.32377988,0.044515452,0.652493196,0.028530159,0,0.424862043
37,0,0,0,0.199663714,0.562276284,0.171513441,0.353891703,0.524405448,0.153673831,0,0.579350448
38,0,0,1,0.590275897,0.548793241,0.149032955,0.525456327,0.090301084,0.443419522,0,0.552552447
33,0,0,2,0.261767571,0.604065413,0.572611558,0.320870905,0.784605326,0.216446625,0,0.368526881
29,0,1,1,0.595273437,0.529329816,0.064313006,0.051760239,0.260088587,0.43131431,0,0.747942886
42,1,0,0,0.343462139,0.510086884,0.289362426,0.34350852,0.765370745,0.239813724,0,0.106891133
38,0,0,0,0.4158258,0.227256495,0.760050796,0.224890903,0.358019547,0.129353666,0,0.185317376
31,1,0,2,0.04508504,0.779897311,0.336245392,0.236104618,0.514906921,0.048130557,0,0.204830479
40,0,0,2,0.333092837,0.549342278,0.836782775,0.393595988,0.414359198,0.250472081,0,0.389566394
37,0,0,0,0.011425526,0.419085585,0.391163085,0.239743786,0.523589928,0.006554354,0,0.434710857
34,0,0,0,0.575743532,0.523541352,0.713136189,0.020938755,0.480110307,0.412601749,0,0.337625569
39,0,0,1,0.051365335,0.565902577,0.058109009,0.438421154,0.691096697,0.03978898,0,0.182642222
39,0,1,1,0.524139272,0.306055699,0.301988664,0.235497433,0.580829666,0.219582729,0,0.384516512
41,1,0,0,0.037645999,0.689373813,0.826434834,0.412006088,0.65121221,0.035524225,0,0.409490244
30,0,0,0,0.38382044,0.494828391,0.525123914,0.733495672,0.847622439,0.259976274,0,0.212913351
31,0,0,0,0.300844777,0.487672464,0.420219839,0.452435771,0.784907058,0.200826822,0,0.098571769
27,0,0,2,0.31275656,0.467402142,0.562480931,0.958951339,0.041150513,0.200100481,0,0.608686357
37,1,1,2,0.294285931,0.53841206,0.082918314,0.448737709,0.451372598,0.216887881,0,0.237610915
43,0,1,0,0.168400632,0.448327761,0.171631698,0.384807623,0.883231487,0.103345211,0,0.778402847
35,0,0,2,0.538514913,0.568166653,0.446936604,0.577072244,0.223829328,0.418817174,0,0.24664048
33,0,1,0,0.269156205,0.646572058,0.433344664,0.125030982,0.799294042,0.238216771,0,0.646415079
31,0,1,0,0.148285318,0.266970131,0.745724819,0.443451122,0.287770495,0.054189087,0,0.171607773
40,0,0,0,0.638288473,0.568810208,0.795344496,0.062488741,0.588349743,0.496975969,0,0.24612491
37,0,0,2,0.1247503,0.346573901,0.588969136,0.269378003,0.480939919,0.059181839,0,0.223317957
36,0,0,2,0.296489481,0.349219188,0.338062498,0.059849326,0.318677122,0.141728893,0,0.20211119
37,1,0,0,0.527303166,0.579966127,0.522196896,0.264854535,0.847582338,0.418614255,0,0.204523678
34,0,1,1,0.256934768,0.572179977,0.59786958,0.510227355,0.740146458,0.2012364,0,0.017196654
36,0,1,0,0.283665808,0.511654307,0.624611614,0.040918423,0.652331536,0.19867107,0,0.726760075
33,0,0,2,0.287610371,0.398813874,0.390930435,0.391091317,0.271339468,0.157009455,0,0.692975337
33,0,1,0,0.298432787,0.570162789,0.844217455,0.668116963,0.794095192,0.232914438,0,0.404787685
38,0,0,2,0.457755321,0.643463639,0.163755582,0.452882024,0.489491797,0.403188762,0,0.883262478
40,0,0,0,0.527836658,0.367136871,0.241468675,0.339636886,0.633106684,0.265264148,0,0.429960964
36,0,0,2,0.46304653,0.339287075,0.000670533,0.482647554,0.357970252,0.215051737,0,0.563897826
39,0,0,2,0.241961252,0.604420435,0.02142969,0.102511455,0.16295889,0.200187045,0,0.312441
38,0,0,0,0.209587744,0.569792714,0.448410342,0.036414206,0.899612055,0.163468388,0,0.52615257
44,0,1,0,0.092381883,0.520088361,0.47893568,0.550439091,0.872294183,0.065768048,0,0.295530745
27,0,0,3,0.724658702,0.489359383,0.059733068,0.075847033,0.231638506,0.485414156,0,0.217836132
44,0,1,3,0.375080951,0.696268384,0.59242213,0.291569972,0.891793481,0.357480774,0,0.261114157
43,1,0,2,0.317534402,0.332764386,0.373372934,0.258394363,0.971188287,0.144636742,0,0.092127282
36,0,1,0,0.522502641,0.385163213,0.208529665,0.32126145,0.394995738,0.275476335,0,0.404692032
38,1,0,0,0.202859894,0.417866008,0.388705605,0.123449589,0.31154647,0.116033728,0,0.16098106
41,0,0,2,0.463782066,0.593177321,0.044132915,0.229674959,0.925377446,0.376573275,0,0.004432996
42,0,1,1,0.264145511,0.475598014,0.016769893,0.569030881,0.91449502,0.171962707,0,0.57464722
37,0,0,2,0.288986286,0.395589565,0.060560143,0.477867149,0.703217849,0.156485127,0,0.439608662
27,0,0,0,0.769675077,0.54638876,0.41736303,0.066958294,0.543838619,0.575652224,0,0.036573309
37,0,0,0,0.266386266,0.789335987,0.136395188,0.238010555,0.797993781,0.287822499,0,0.136815374
41,0,0,2,0.256153888,0.255828039,0.082506278,0.736260875,0.240912372,0.089701581,0,0.836659668
32,0,1,0,0.43608526,0.66293499,0.584375505,0.060036712,0.976069624,0.395724879,0,0.171827527
36,0,0,1,0.651975951,0.511273619,0.616248204,0.001961099,0.092718226,0.456284764,0,0.417854646
37,0,0,0,0.874951481,0.304309899,0.277101768,0.786864986,0.891534415,0.364460995,1,0.519219947
41,0,1,0,0.340172666,0.595325056,0.41714301,0.049256812,0.487308412,0.277207248,0,0.013350263
40,0,0,1,0.50197067,0.56144614,0.335217739,0.440574476,0.387847048,0.385777993,0,0.969527585
26,0,0,1,0.037509479,0.502163005,0.06642076,0.419102924,0.593800909,0.025783196,0,0.017262687
35,0,0,1,0.252666905,0.467730434,0.483280261,0.349274487,0.626960882,0.161768887,0,0.06807174
39,0,0,0,0.023684841,0.416689289,0.339701912,0.147488155,0.20507063,0.01350933,0,0.162017974
36,0,0,0,0.348844384,0.379117516,0.259890888,0.362409797,0.916892567,0.181032518,0,0.413189192
28,0,1,0,0.43564744,0.74764409,0.312082328,0.052543803,0.943351746,0.445842102,0,0.573154827
42,0,0,0,0.321146483,0.570398087,0.698132074,0.419773068,0.229294837,0.250744974,0,0.11759902
32,0,0,0,0.452966305,0.472692033,0.296479463,0.783994392,0.250183708,0.293086076,0,0.666812485
27,0,0,2,0.172120869,0.486850879,0.174444925,0.253995675,0.230374348,0.11470451,0,0.472224567
46,0,1,2,0.548681686,0.629105329,0.080663704,0.177826155,0.774393007,0.472492408,0,0.505695377
42,1,0,0,0.380955551,0.648431969,0.071667841,0.111126705,0.403411585,0.338134692,0,0.02894823
33,0,0,0,0.226356796,0.536731511,0.306641654,0.552543033,0.760252541,0.166303595,0,0.274261665
36,0,0,0,0.138246165,0.443536299,0.260492486,0.491551909,0.530145227,0.0839331,0,0.314860484
45,0,0,0,0.009839057,0.736253918,0.629901328,0.017883232,0.206253918,0.009915899,0,0.101301505
40,0,0,0,0.26343184,0.651541663,0.252498281,0.287107512,0.486550141,0.234942434,0,0.305357462
26,0,0,0,0.303102718,0.685003437,0.043339561,0.338366512,0.712440971,0.284206226,0,0.395680456
39,0,0,0,0.352296306,0.410536245,0.135394968,0.003057111,0.386218118,0.197975114,0,0.393405949
35,0,0,0,0.301857775,0.359901727,0.167939145,0.526699972,0.579737781,0.148709017,0,0.135283361
37,0,0,1,0.416377272,0.460257816,0.45854265,0.060546442,0.272746006,0.262324706,0,0.500464371
30,0,0,0,0.446467414,0.454532999,0.434249734,0.231920531,0.287359848,0.277783337,0,0.070644698
36,0,0,0,0.776611677,0.758306313,0.387458215,0.123699481,0.74661147,0.80611981,0,0.20646012
32,0,0,0,0.444012744,0.49536223,0.736755324,0.569800567,0.022859971,0.301071282,0,0.095040093
45,0,0,1,0.288687447,0.421947544,0.506945158,0.076472429,0.043239197,0.166739068,0,0.404840298
39,0,1,2,0.844098247,0.453179498,0.246527111,0.696876214,0.859789674,0.523617627,0,0.284075579
33,0,0,0,0.173874769,0.440281638,0.434360367,0.271453514,0.856381126,0.104789591,0,0.388992376
35,0,0,0,0.146280045,0.44616238,0.287955066,0.358737692,0.069808113,0.089336522,0,0.005725909
38,0,0,2,0.196420359,0.381492847,0.467149579,0.008795475,0.180886047,0.102570839,0,0.047004095
34,0,0,2,0.097035684,0.443871114,0.606916217,0.024531161,0.24764923,0.058957541,0,0.502189477
43,0,0,2,0.013406231,0.728161823,0.398633934,0.50180479,0.618231162,0.013362435,1,0.707029084
26,0,0,0,0.197345439,0.560893543,0.561683803,0.412359004,0.463011014,0.151516015,0,0.400364642
36,0,0,1,0.567346087,0.497174317,0.259393703,0.560222807,0.062466031,0.386107071,0,0.529495439
33,0,0,2,0.740743349,0.739001929,0.036069531,0.378126795,0.498086334,0.749314848,0,0.851991471
33,0,0,0,0.22275355,0.339343134,0.219142459,0.388166041,0.649159598,0.103470061,0,0.28452301
34,0,0,0,0.200642139,0.30772365,0.827419498,0.777666128,0.932971095,0.084515046,1,0.719504548
40,0,0,0,0.399705472,0.501629724,0.355330118,0.289550315,0.717626097,0.274457032,0,0.451409099
40,1,0,0,0.573515265,0.600368065,0.029479414,0.143296443,0.031367035,0.471317507,0,0.199676378
29,0,0,0,0.027132033,0.129687453,0.516138265,0.231341225,0.760207065,0.004816497,0,0.094018709
34,0,1,1,0.233222203,0.461862357,0.102711448,0.737196377,0.614466503,0.14744616,0,0.34737265
32,0,1,0,0.075215604,0.714342725,0.673065376,0.564953683,0.730869152,0.073547105,0,0.143452372
35,0,0,0,0.287932459,0.593117257,0.902742014,0.36008129,0.735875205,0.233766456,0,0.193345154
39,0,0,3,0.75296888,0.344812097,0.30761712,0.289910764,0.43510807,0.355394357,0,0.012654198
32,0,0,0,0.324304762,0.658151094,0.572299915,0.032972296,0.005410996,0.292166178,0,0.063853801
49,0,0,0,0.478214278,0.561004574,0.177799698,0.000726361,0.920446486,0.367231517,0,0.346058851
34,0,0,0,0.610453065,0.331364343,0.669873954,0.072604466,0.820425134,0.276891139,0,0.115165351
40,0,0,0,0.060918466,0.466003948,0.605495851,0.064381762,0.186205138,0.038858816,0,0.042525579
40,0,0,3,0.180163966,0.881867226,0.691960846,0.307977862,0.651384025,0.217481411,0,0.598124462
34,0,0,0,0.401081744,0.641875738,0.520084314,0.275845231,0.617190116,0.352399157,0,0.244503584
34,0,0,3,0.307295507,0.366962334,0.30784628,0.047505688,0.716289052,0.154357845,0,0.541099238
34,0,0,2,0.168372246,0.345742928,0.835420124,0.46160213,0.643426258,0.079684677,0,0.423216394
46,0,0,1,0.241859777,0.373038248,0.32503839,0.358673439,0.434553422,0.123500302,0,0.398133712
33,0,0,0,0.805885959,0.527754673,0.139901316,0.246708219,0.827803085,0.582179196,0,0.640817431
34,0,1,2,0.154160684,0.399513929,0.771967197,0.056316579,0.926685791,0.084305627,0,0.679680041
38,0,1,0,0.025237634,0.564619303,0.856774196,0.141923258,0.91986782,0.019505422,0,0.129392762
29,0,1,0,0.737575709,0.414355043,0.460879419,0.438196284,0.655473276,0.418340818,0,0.21130153
27,0,0,2,0.056255539,0.498020569,0.155846114,0.280363555,0.258590208,0.038349842,0,0.409438474
46,0,0,0,0.090474185,0.496940998,0.271802138,0.438820251,0.744026123,0.061543262,0,0.274883145
37,0,0,0,0.179940624,0.549962302,0.194012344,0.435265591,0.503315648,0.135460648,0,0.746608806
43,0,0,2,0.31219874,0.586721931,0.389996209,0.081637547,0.717022001,0.250734719,0,0.465260166
23,0,0,0,0.279139621,0.616194756,0.683288311,0.258507856,0.18198929,0.235445551,0,0.18753597
36,0,0,2,0.151487563,0.653119548,0.522694659,0.133980575,0.834972025,0.135431805,0,0.173402987
42,0,0,0,0.017919957,0.324524442,0.562676658,0.423886823,0.822079949,0.007960409,0,0.662109098
34,1,0,1,0.201721683,0.646817886,0.528203242,0.194066565,0.77977279,0.178601709,0,0.650112313
36,0,0,2,0.01550971,0.552576518,0.118001844,0.116828484,0.201986403,0.011731326,0,0.741779159
34,0,0,2,0.274787035,0.303609023,0.066600638,0.098956942,0.305391111,0.114198899,0,0.245204772
34,0,0,0,0.270547258,0.703076518,0.290958886,0.447547979,0.363080912,0.260373473,0,0.145593088
40,0,0,0,0.141810032,0.715273691,0.230019659,0.129809328,0.061160365,0.138844989,0,0.669945317
31,0,0,0,0.44219824,0.340825274,0.006891393,0.765898533,0.217417024,0.206300276,0,0.359709559
39,0,0,1,0.290802393,0.509145145,0.274970835,0.107293573,0.056281796,0.202670523,0,0.088203874
39,0,0,0,0.413856393,0.294657687,0.175372889,0.075355168,0.938516172,0.166923872,0,0.197639059
45,1,1,1,0.378924114,0.766449553,0.012132128,0.758601928,0.687577356,0.397545484,1,0.821407344
37,0,0,0,0.519974922,0.540627104,0.41905541,0.179029151,0.710253146,0.384796594,0,0.003563437
32,1,0,1,0.246759762,0.36110626,0.148264345,0.221087874,0.812249509,0.121972062,0,0.523961403
31,0,0,0,0.544234719,0.689840136,0.360116066,0.810195451,0.171411885,0.513908391,0,0.229139613
34,0,0,2,0.225010925,0.497739975,0.664944599,0.825201546,0.575664671,0.153305287,0,0.239649172
34,0,0,0,0.64732506,0.527104742,0.405499675,0.078378143,0.449078585,0.4670575,0,0.528002067
37,0,0,0,0.445388161,0.593148127,0.947490149,0.375293242,0.169444747,0.36162033,0,0.325723504
34,0,0,0,0.398488045,0.518989983,0.269123158,0.417263167,0.402801932,0.283090489,0,0.033056442
32,0,0,1,0.139674014,0.698385508,0.386224589,0.078437609,0.606955288,0.133524771,0,0.143866937
32,1,0,2,0.017043154,0.595405223,0.695412637,0.140042089,0.819644029,0.013890364,0,0.127739745
36,0,0,3,0.325282374,0.592293528,0.525769675,0.420135226,0.561108513,0.263723314,0,0.205588214
33,0,0,2,0.377426441,0.381577595,0.713389392,0.20732019,0.736510154,0.197136116,0,0.370175515
35,0,0,1,0.564489379,0.633329165,0.287785029,0.143283118,0.031191339,0.48936879,0,0.107540233
31,0,0,0,0.618089715,0.353801801,0.559380102,0.38477364,0.319426021,0.299338489,0,0.452207822
38,1,0,1,0.502155273,0.478718201,0.471714627,0.189248238,0.879948432,0.329055363,0,0.263542293
32,0,1,2,0.253574047,0.46234422,0.084689546,0.726289128,0.495932867,0.16048012,0,0.262251273
47,0,0,0,0.321111521,0.491386937,0.250942179,0.358008439,0.593626797,0.215988437,0,0.341168315
37,0,0,0,0.158805197,0.343964941,0.367028739,0.484435263,0.884718251,0.074770433,0,0.090888389
33,0,0,0,0.372305482,0.468985837,0.387151653,0.132845619,0.313415993,0.239006749,0,0.514244858
35,0,0,0,0.239117422,0.61246916,0.42884552,0.255709207,0.888194164,0.200468643,0,0.049310972
34,0,0,0,0.210549814,0.550477872,0.015912453,0.765269493,0.786218552,0.158652067,1,0.368324412
35,1,0,0,0.124655261,0.541353507,0.79836451,0.611614239,0.103586013,0.092372474,0,0.247969795
47,0,0,0,0.654069267,0.553551235,0.081080945,0.11241279,0.335905852,0.495601456,0,0.128006256
39,1,1,1,0.247260054,0.549751704,0.24516909,0.10322374,0.587676828,0.18606794,0,0.054572308
46,0,0,0,0.13314449,0.480650886,0.088950123,0.324661246,0.618687831,0.087599969,0,0.257263349
32,1,1,0,0.236950875,0.578463604,0.19993785,0.655012455,0.238217959,0.187622691,0,0.064353276
30,1,0,0,0.288276466,0.769741403,0.861303288,0.673712929,0.447338564,0.303742136,0,0.203887152
31,0,0,2,0.341073734,0.481838623,0.748118947,0.157359669,0.023773254,0.224957715,0,0.10242064
37,0,0,0,0.261437753,0.457730072,0.327952498,0.094011182,0.795270324,0.163805604,0,0.426505712
35,0,1,1,0.259148761,0.473790656,0.236221783,0.406855336,0.331211912,0.16806862,0,0.207560585
47,1,0,1,0.201101482,0.701046595,0.669488824,0.101853431,0.073956506,0.192980382,0,0.627827411
35,0,0,2,0.29567845,0.285825393,0.532212859,0.124081401,0.540909397,0.115683518,0,0.008959994
